2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,8.37,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,7.25,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,5.26,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,1.53,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,7.71,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,40.57,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,15.3,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,7.71,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,17.43,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,33.09,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,9.82,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,9.05,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.2,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,0.96,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,9.74,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,3.13,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,13.83,tentative
2021-01-01,Stampfenbachstrasse,O3,h1,µg/m3,34.44,tentative
2021-01-01,Stampfenbachstrasse,PM10,h1,µg/m3,10.47,tentative
2021-01-01,Stampfenbachstrasse,PM2.5,h1,µg/m3,9.13,tentative
2021-01-01,Schimmelstrasse,NOx,h1,ppb,26.81,tentative
2021-01-01,Schimmelstrasse,NO,h1,µg/m3,17.15,tentative
2021-01-01,Schimmelstrasse,NO2,h1,µg/m3,24.97,tentative
2021-01-01,Schimmelstrasse,O3,h1,µg/m3,31.35,tentative
2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,9.28,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,8.09,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,7,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,1.84,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,10.58,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,35.86,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,19.76,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,11.56,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,20.08,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,30.97,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,10.69,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,9.99,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.18,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,1.05,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,12.12,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,5.01,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,15.49,tentative
2021-01-01,Stampfenbachstrasse,O3,h1,µg/m3,33.49,tentative
2021-01-01,Stampfenbachstrasse,PM10,h1,µg/m3,9.87,tentative
2021-01-01,Stampfenbachstrasse,PM2.5,h1,µg/m3,8.43,tentative
2021-01-01,Schimmelstrasse,NOx,h1,ppb,22.54,tentative
2021-01-01,Schimmelstrasse,NO,h1,µg/m3,13.32,tentative
2021-01-01,Schimmelstrasse,NO2,h1,µg/m3,22.67,tentative
2021-01-01,Schimmelstrasse,O3,h1,µg/m3,31.31,tentative
2021-01-01,Schimmelstrasse,PM10,h1,µg/m3,10.04,tentative
2021-01-01,Schimmelstrasse,PM2.5,h1,µg/m3,8.44,tentative
2021-01-01,Heubeeribüel,NOx,h1,ppb,6.46,tentative
2021-01-01,Heubeeribüel,NO,h1,µg/m3,1.37,tentative
2021-01-01,Heubeeribüel,NO2,h1,µg/m3,10.24,tentative
2021-01-01,Heubeeribüel,O3,h1,µg/m3,36.73,tentative
2021-01-01,Rosengartenstrasse,NOx,h1,ppb,19.61,tentative
2021-01-01,Rosengartenstrasse,NO,h1,µg/m3,11.51,tentative
2021-01-01,Rosengartenstrasse,NO2,h1,µg/m3,19.84,tentative
2021-01-01,Rosengartenstrasse,O3,h1,µg/m3,29.27,tentative
2021-01-01,Rosengartenstrasse,PM10,h1,µg/m3,11.35,tentative
2021-01-01,Rosengartenstrasse,PM2.5,h1,µg/m3,10.63,tentative
2021-01-01,Stampfenbachstrasse,CO,h1,mg/m3,0.22,tentative
2021-01-01,Stampfenbachstrasse,SO2,h1,µg/m3,1.09,tentative
2021-01-01,Stampfenbachstrasse,NOx,h1,ppb,15.59,tentative
2021-01-01,Stampfenbachstrasse,NO,h1,µg/m3,6.16,tentative
2021-01-01,Stampfenbachstrasse,NO2,h1,µg/m3,20.37,tentative
