Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,3,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,634,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,6,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,2,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,13,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,164,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,48,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,397,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,3,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,110,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,119,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,60,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H24,Total assets,Financial position,463,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H25,Current assets,Financial position,288,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,121,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,32,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,14,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H29,Other assets,Financial position,55,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,464,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,182,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,213,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,70,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"226,900",ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"19,800",ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Percentage,H36,Current ratio,Financial ratios,135,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Percentage,H37,Quick ratio,Financial ratios,79,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,37,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Percentage,H39,Return on equity,Financial ratios,33,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Percentage,H40,Return on total assets,Financial ratios,13,ANZSIC06 group C259
2018,Level 4,CC912,Other Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,39,ANZSIC06 group C259
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H01,Total income,Financial performance,"20,276",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"18,835",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H07,Non-operating income,Financial performance,"1,283",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H08,Total expenditure,Financial performance,"16,909",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H09,Interest and donations,Financial performance,"1,073",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H10,Indirect taxes,Financial performance,100,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H11,Depreciation,Financial performance,"2,138",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,458",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H13,Redundancy and severance,Financial performance,8,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"11,879",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H20,Non-operating expenses,Financial performance,261,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H21,Opening stocks,Financial performance,332,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H22,Closing stocks,Financial performance,309,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"3,345",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H24,Total assets,Financial position,"68,752",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H25,Current assets,Financial position,"4,179",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"56,058",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H27,Additions to fixed assets,Financial position,"2,727",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,538,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H29,Other assets,Financial position,"8,515",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"68,752",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"37,684",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H32,Current liabilities,Financial position,"5,304",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H33,Other liabilities,Financial position,"25,765",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars,H34,Total income per employee count,Financial ratios,"1,086,700",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars,H35,Surplus per employee count,Financial ratios,"179,300",ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H36,Current ratio,Financial ratios,79,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H37,Quick ratio,Financial ratios,73,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H39,Return on equity,Financial ratios,9,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 division D
2018,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H41,Liabilities structure,Financial ratios,55,ANZSIC06 division D
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H01,Total income,Financial performance,"16,917","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H04,Sales of goods and services,Financial performance,"16,334","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,61,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H07,Non-operating income,Financial performance,521,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H08,Total expenditure,Financial performance,"14,643","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H09,Interest and donations,Financial performance,957,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H10,Indirect taxes,Financial performance,71,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H11,Depreciation,Financial performance,"1,758","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H12,Salaries and wages paid,Financial performance,980,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H13,Redundancy and severance,Financial performance,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"10,653","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H20,Non-operating expenses,Financial performance,223,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H21,Opening stocks,Financial performance,300,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H22,Closing stocks,Financial performance,274,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H23,Surplus before income tax,Financial performance,"2,248","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H24,Total assets,Financial position,"55,920","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H25,Current assets,Financial position,"3,572","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H26,Fixed tangible assets,Financial position,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H27,Additions to fixed assets,Financial position,"1,831","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H28,Disposals of fixed assets,Financial position,475,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H29,Other assets,Financial position,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H30,Total equity and liabilities,Financial position,"55,920","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H32,Current liabilities,Financial position,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H33,Other liabilities,Financial position,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars,H34,Total income per employee count,Financial ratios,"1,547,000","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Dollars,H35,Surplus per employee count,Financial ratios,"205,600","ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Percentage,H36,Current ratio,Financial ratios,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Percentage,H37,Quick ratio,Financial ratios,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Percentage,H39,Return on equity,Financial ratios,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Percentage,H40,Return on total assets,Financial ratios,4,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD11,Electricity and Gas Supply,Percentage,H41,Liabilities structure,Financial ratios,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H01,Total income,Financial performance,"3,360","ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"2,501","ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H07,Non-operating income,Financial performance,762,"ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H08,Total expenditure,Financial performance,"2,266","ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H09,Interest and donations,Financial performance,116,"ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H10,Indirect taxes,Financial performance,29,"ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H11,Depreciation,Financial performance,380,"ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,478,"ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H13,Redundancy and severance,Financial performance,C,"ANZSIC06 groups D281, D291, and D292"
2018,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,225","ANZSIC06 groups D281, D291, and D292"
